label_authority,claims_validated,fold,seed,f1,precision,recall,accuracy,n,n_pos,f1_tuned,precision_tuned,recall_tuned,accuracy_tuned,threshold,temperature,auprc,auroc,ece,ece_cal,best_val_f1,val_f1_tuned,best_epoch,epochs_run,train_sec
llm_ensemble,False,0,42,0.3827893175074184,0.3654390934844193,0.40186915887850466,0.8613795401532822,3001,321,0.37201907790143085,0.37987012987012986,0.3644859813084112,0.8683772075974675,0.53,0.9438743126816933,0.3347456235148225,0.7746884735202493,0.08248180906005609,0.08195085993994088,0.3706293706293706,0.39097744360902253,3,6,599.7
llm_ensemble,False,1,42,0.39746835443037976,0.33404255319148934,0.490625,0.8413333333333334,3000,320,0.39746835443037976,0.33404255319148934,0.490625,0.8413333333333334,0.5,1.7817974362806785,0.3315022357373579,0.7933278917910447,0.11143085138096165,0.1202978430726569,0.4049079754601227,0.4049079754601227,5,8,789.3
llm_ensemble,False,2,42,0.3795811518324607,0.327313769751693,0.4517133956386293,0.842,3000,321,0.3785103785103785,0.3112449799196787,0.48286604361370716,0.8303333333333334,0.43000000000000005,1.4983070768766815,0.3536469657762282,0.8099426833139719,0.09874807566256884,0.10354017605996065,0.3783783783783784,0.3949843260188088,5,8,789.5
llm_ensemble,False,3,42,0.3338842975206612,0.3531468531468531,0.3166144200626959,0.8656666666666667,3000,319,0.3369734789391576,0.33540372670807456,0.3385579937304075,0.8583333333333333,0.45,1.4142135623730947,0.30209690919366045,0.7836148725677852,0.07690689276490593,0.06323558727681923,0.4,0.4304635761589404,5,8,777.4
llm_ensemble,False,4,42,0.34548335974643424,0.3504823151125402,0.340625,0.8622874291430477,2999,320,0.3471337579617834,0.3538961038961039,0.340625,0.8632877625875292,0.52,1.7817974362806785,0.28366995699431213,0.7643185423665546,0.09548001337768344,0.06454656802556258,0.36363636363636365,0.37209302325581395,5,8,776.9
