label_authority,claims_validated,fold,seed,f1,precision,recall,accuracy,n,n_pos,f1_tuned,precision_tuned,recall_tuned,accuracy_tuned,threshold,temperature,auprc,auroc,ece,ece_cal,best_val_f1,val_f1_tuned,best_epoch,epochs_run,train_sec
llm_ensemble,False,0,13,0.375,0.2893401015228426,0.5327102803738317,0.8100633122292569,3001,321,0.3873626373626374,0.3464373464373464,0.4392523364485981,0.8513828723758747,0.64,1.3348398541700341,0.3582063297998421,0.7945570046961454,0.12712086166185504,0.1504626876798346,0.36827195467422097,0.37800687285223367,4,7,694.7
llm_ensemble,False,1,13,0.3705541770057899,0.25196850393700787,0.7,0.7463333333333333,3000,320,0.38323353293413176,0.3106796116504854,0.5,0.8283333333333334,0.67,1.189207115002721,0.3200884548786711,0.8011800373134329,0.20529817164052896,0.21530266830395425,0.3473053892215569,0.3641791044776119,3,6,594.8
llm_ensemble,False,2,13,0.36835278858625164,0.31555555555555553,0.4423676012461059,0.8376666666666667,3000,321,0.36923076923076925,0.3350253807106599,0.411214953271028,0.8496666666666667,0.52,0.8408964152537145,0.3217364039383483,0.8089868237904365,0.10406232218653898,0.08942424741522026,0.38769230769230767,0.3920265780730897,2,5,496.3
llm_ensemble,False,3,13,0.3740831295843521,0.3066132264529058,0.47962382445141066,0.8293333333333334,3000,319,0.37623762376237624,0.310838445807771,0.47648902821316613,0.832,0.51,1.189207115002721,0.3310510771105677,0.7861679600673028,0.11168000993398407,0.10621679377816476,0.4143646408839779,0.4178272980501393,4,7,684.3
llm_ensemble,False,4,13,0.37589670014347204,0.34748010610079577,0.409375,0.8549516505501834,2999,320,0.37057991513437055,0.3385012919896641,0.409375,0.8516172057352451,0.49000000000000005,1.0,0.33172324696611244,0.7947665873460247,0.07836867919982907,0.07836867839921632,0.39730639730639733,0.40522875816993464,3,6,586.2
