label_authority,claims_validated,fold,seed,f1,precision,recall,accuracy,n,n_pos,f1_tuned,precision_tuned,recall_tuned,accuracy_tuned,threshold,temperature,auprc,auroc,ece,ece_cal,best_val_f1,val_f1_tuned,best_epoch,epochs_run,train_sec
llm_ensemble,False,0,13,0.3349282296650718,0.3431372549019608,0.32710280373831774,0.8610463178940353,3001,321,0.36671001300390116,0.31473214285714285,0.4392523364485981,0.8377207597467511,0.32,1.6817928305074288,0.2986691869999926,0.7472572883247315,0.09087445281042503,0.07849561711408068,0.3481781376518219,0.37209302325581395,5,8,1298.9
llm_ensemble,False,1,13,0.38137082601054484,0.265281173594132,0.678125,0.7653333333333333,3000,320,0.3775167785234899,0.2580275229357798,0.703125,0.7526666666666667,0.46,1.3348398541700341,0.31720025346212755,0.8025460587686568,0.1915821748302163,0.21108565557101513,0.34355828220858897,0.3531669865642994,3,6,977.3
llm_ensemble,False,2,13,0.38913043478260867,0.2988313856427379,0.557632398753894,0.8126666666666666,3000,321,0.37740384615384615,0.30724070450097846,0.48909657320872274,0.8273333333333334,0.5700000000000001,1.189207115002721,0.3330329090204154,0.8022144078961904,0.16508241440728308,0.18355562922528662,0.38333333333333336,0.4123076923076923,3,6,977.5
llm_ensemble,False,3,13,0.36551724137931035,0.4061302681992337,0.3322884012539185,0.8773333333333333,3000,319,0.3942857142857143,0.36220472440944884,0.43260188087774293,0.8586666666666667,0.13,3.1748021039363983,0.3348369775617569,0.7644050376561407,0.09912966831890992,0.04784403436542822,0.41353383458646614,0.42857142857142855,7,10,1593.9
llm_ensemble,False,4,13,0.3054545454545455,0.3652173913043478,0.2625,0.8726242080693565,2999,320,0.3427835051546392,0.2916666666666667,0.415625,0.8299433144381461,0.05,2.996614153753363,0.31798308137665965,0.7630418299738708,0.10639373890504805,0.04695864456786484,0.38596491228070173,0.3973941368078176,6,9,1436.4
